id,publication,nombreVues,nombreJaime
767,"2024-03-27 21:01:01",1432722,105774
1579,"2024-04-01 18:53:17",1441094,82584
218,"2024-03-12 15:43:19",1480879,61837
35887,"2024-04-09 23:00:21",1488860,161720
36756,"2024-04-13 10:50:58",1501750,108927
282,"2024-03-10 12:38:39",1522057,85238
1671,"2024-03-23 20:45:02",1537589,91527
214,"2024-03-19 11:00:47",1590939,81962
35334,"2024-04-09 15:38:00",1603197,94609
34949,"2024-04-13 13:15:00",1609964,117335
35245,"2024-04-08 06:30:30",1615671,138816
519,"2024-03-25 11:40:21",1636788,198413
36614,"2024-03-18 08:45:03",1639657,176664
35292,"2024-04-06 18:31:24",1649546,73913
832,"2024-03-17 15:56:38",1660769,31166
36564,"2024-04-04 14:15:25",1688036,72284
33297,"2024-04-01 04:00:25",1707189,101814
35189,"2024-04-12 15:15:00",1708169,210981
36787,"2024-04-12 15:41:02",1710881,156656
35198,"2024-04-09 08:00:12",1716451,75372
36546,"2024-04-13 12:06:43",1751810,150524
36569,"2024-04-07 09:53:19",1762143,157675
33870,"2024-04-01 15:15:00",1763953,158895
532,"2024-03-23 18:00:15",1766212,131487
1474,"2024-03-28 17:01:53",1777187,189169
36865,"2024-04-08 18:37:32",1809015,None
35345,"2024-04-08 13:50:19",1879217,149433
385,"2024-03-31 14:34:35",1888600,250392
36104,"2024-04-08 09:30:11",1937783,107012
244,"2024-03-16 06:08:31",1945069,58634
1859,"2024-03-28 07:29:43",1947424,203114
1759,"2024-04-01 08:02:02",1984293,149909
35919,"2024-04-12 13:30:10",1985203,107658
35190,"2024-04-09 22:38:10",2002302,147067
35876,"2024-04-07 11:00:36",2036699,59556
36027,"2024-04-09 19:58:33",2038154,None
1163,"2024-03-26 21:54:37",2047428,190870
469,"2024-03-28 09:47:24",2081725,170962
36620,"2024-04-09 12:29:06",2103756,119340
36030,"2024-04-08 12:34:57",2115929,231360
34226,"2024-03-26 14:00:33",2131924,94030
1150,"2024-03-20 03:21:33",2173650,154761
340,"2024-02-29 17:12:07",2186488,96730
1715,"2024-03-28 23:19:35",2218150,113726
496,"2024-03-25 10:30:13",2229133,44294
422,"2024-03-28 19:18:31",2240797,157386
477,"2024-03-25 18:00:11",2287921,80565
36091,"2024-04-06 07:00:09",2300236,33455
35859,"2024-04-09 12:53:25",2309181,139951
36599,"2024-04-03 11:00:42",2309266,182016
34263,"2024-04-02 15:45:03",2334019,280756
1168,"2024-03-14 10:43:39",2366956,154061
478,"2024-03-28 10:00:07",2372195,77888
36771,"2024-04-10 09:00:06",2395350,227238
1238,"2024-03-23 11:00:13",2395904,175855
36595,"2024-04-08 10:38:18",2398465,162985
35323,"2024-03-28 16:00:13",2417257,104589
35834,"2024-04-13 14:54:36",2433561,83901
96,"2024-04-01 08:20:15",2453606,94951
35227,"2024-03-30 12:46:44",2468156,127104
451,"2024-03-17 14:41:27",2473754,187203
987,"2024-03-18 14:22:08",2520995,170342
1234,"2024-03-26 14:05:00",2539707,224302
35185,"2024-04-11 10:00:42",2563158,164888
36313,"2024-04-07 10:02:24",2584318,154332
35825,"2024-04-11 12:25:46",2659583,124270
36018,"2024-04-06 17:00:24",2715254,260742
36098,"2024-04-04 14:43:26",2766714,232562
36051,"2024-04-07 10:00:26",2786585,144234
35350,"2024-04-12 07:00:47",2831049,177859
491,"2024-03-26 19:00:23",2842301,140403
35786,"2024-04-08 12:10:48",2866474,141475
36860,"2024-04-09 19:20:00",2892837,164395
1471,"2024-03-29 15:38:09",2964496,88058
759,"2024-03-17 12:38:18",2979299,131773
35558,"2024-04-05 18:00:16",3022997,179141
35197,"2024-04-06 08:00:16",3066159,306044
1848,"2024-03-15 18:23:47",3079747,265693
36560,"2024-04-01 17:14:43",3093435,171079
35208,"2024-04-13 10:10:32",3102551,279407
34754,"2024-03-30 12:19:19",3147552,189175
228,"2024-03-06 22:06:48",3200801,111451
377,"2024-03-27 23:58:49",3201417,270135
1090,"2024-03-08 15:00:07",3239915,250143
33350,"2024-03-26 13:00:03",3245565,234689
35976,"2024-04-10 12:48:00",3261763,218489
35148,"2024-04-08 11:21:50",3265288,394471
402,"2024-03-24 11:28:42",3269039,129023
417,"2024-03-19 21:59:22",3298730,183004
1764,"2024-03-31 14:23:02",3359989,172697
948,"2024-03-19 15:00:21",3452862,261083
36006,"2024-04-08 00:33:03",3463359,356939
1130,"2024-03-28 10:15:00",3468291,239910
1355,"2024-04-01 11:01:37",3524810,213230
35877,"2024-04-02 18:55:51",3547675,346888
34745,"2024-03-30 11:46:04",3549783,323800
36002,"2024-04-09 11:53:11",3565025,314590
33195,"2024-03-26 04:51:35",3636616,58061
409,"2024-03-30 11:06:06",3698258,146301
1460,"2024-03-30 09:30:20",3708330,167813
371,"2024-03-31 12:00:12",3717996,311159
1833,"2024-03-28 04:14:10",3735191,189291
36114,"2024-04-06 12:00:25",3758397,182831
33399,"2024-03-23 12:28:18",3867391,276903
1411,"2024-03-23 14:42:34",3948025,358987
499,"2024-03-25 21:27:39",3961705,174810
1912,"2024-03-24 14:10:44",3990590,326227
407,"2024-03-26 11:00:34",4083224,300757
35172,"2024-04-08 10:45:02",4114346,174735
35275,"2024-04-04 18:53:07",4133850,364269
474,"2024-03-18 02:11:48",4154202,311408
943,"2024-03-18 07:11:08",4158634,130386
35280,"2024-04-08 12:27:15",4181634,159630
1885,"2024-03-25 09:53:07",4184836,438830
36759,"2024-04-10 20:00:03",4222474,293112
35164,"2024-04-07 16:52:13",4294980,285530
1805,"2024-03-26 16:05:00",4403403,392028
416,"2024-03-25 10:00:27",4405808,387667
1479,"2024-03-26 13:36:51",4407574,439649
550,"2024-03-12 12:57:50",4495326,336437
35358,"2024-04-04 12:05:56",4511359,409741
36122,"2024-04-02 16:00:26",4517378,128069
35144,"2024-04-11 14:00:11",4789239,348867
36413,"2024-04-04 18:48:44",4873066,478093
1021,"2024-03-13 21:24:51",4941442,290331
732,"2024-03-21 16:00:20",4967666,280786
457,"2024-03-15 22:21:29",5275132,103813
36491,"2024-03-25 17:00:09",5362798,232121
386,"2024-03-26 12:36:49",5367750,434337
1380,"2024-03-25 15:08:43",5506203,452119
1769,"2024-03-28 12:00:27",5773077,243561
35203,"2024-03-30 11:00:55",5858401,358545
36418,"2024-03-20 04:35:53",5906558,331320
35720,"2024-04-11 08:27:10",5956715,392968
1870,"2024-03-26 14:30:24",5970633,316386
1300,"2024-03-18 05:51:04",6001159,171717
1752,"2024-03-23 12:10:51",6006876,284324
34108,"2024-03-21 14:43:36",6021449,520795
33365,"2024-03-22 07:00:10",6124802,293547
745,"2024-03-24 11:00:40",6258495,485920
36535,"2024-04-04 01:15:28",6433132,299780
35730,"2024-04-10 13:15:00",6545076,566464
35771,"2024-03-30 06:04:14",6549558,173773
1778,"2024-03-27 11:13:12",6631008,460867
35297,"2024-04-01 11:36:46",6773649,419192
1746,"2024-03-26 19:21:52",6891958,530690
35176,"2024-04-08 12:59:13",6965528,409929
35177,"2024-04-07 19:07:56",7116093,None
378,"2024-03-24 12:00:12",7116411,181768
35455,"2024-04-07 23:49:44",7203740,300466
35339,"2024-03-27 15:14:22",7207662,659367
34128,"2024-03-22 10:00:47",7242297,582623
1266,"2024-03-17 10:45:00",7400967,398941
36754,"2024-04-09 11:00:07",7646066,313431
1381,"2024-03-26 19:13:40",7959129,538066
1372,"2024-03-24 03:12:08",8276404,280194
35869,"2024-04-03 22:24:40",8455128,329703
35154,"2024-04-05 13:00:01",8669284,653104
1409,"2024-03-18 10:31:00",8670741,435781
411,"2024-03-21 16:45:33",9001208,875170
35833,"2024-04-08 09:27:01",9183684,595222
1122,"2024-03-24 20:58:29",9365453,442887
35721,"2024-04-07 21:14:46",9492079,496190
1767,"2024-03-17 15:17:16",9710150,696721
1108,"2024-03-06 09:03:07",10231571,340736
35832,"2024-04-03 15:32:02",10405527,878565
1144,"2024-03-24 12:00:32",10560857,375814
1834,"2024-03-20 16:49:40",11067356,947346
1793,"2024-03-23 10:52:42",11267888,378546
193,"2024-03-26 02:06:36",11319805,487876
36703,"2024-04-08 15:45:00",11341143,1027868
35272,"2024-04-05 20:00:31",11446689,380112
1277,"2024-03-15 15:39:25",11957507,514168
35568,"2024-04-09 08:36:11",11960713,586439
383,"2024-03-24 14:00:07",12388129,698589
1726,"2024-03-23 20:25:57",13096509,517082
855,"2024-03-12 13:00:01",13221663,797685
35149,"2024-04-05 17:31:32",14938702,1307118
1376,"2024-03-26 10:47:49",14959951,1020740
35161,"2024-04-07 15:00:15",15327868,507892
312,"2024-02-29 11:19:24",16760369,675614
35163,"2024-04-03 12:44:08",17193588,1010384
35472,"2024-03-27 19:00:00",17210400,805748
1651,"2024-03-18 08:41:06",17926558,1102782
372,"2024-03-25 02:50:05",18067281,962911
34826,"2024-03-30 01:02:32",18318386,638875
1229,"2024-03-10 15:06:01",18459986,926878
35143,"2024-04-07 16:00:06",20075912,1205714
1422,"2024-03-19 11:06:45",24446591,1843202
388,"2024-03-21 19:00:11",25130343,1863417
389,"2024-03-24 15:06:03",26531432,969362
1134,"2024-03-20 07:30:32",33823047,2237057
35742,"2024-04-02 17:45:32",44165881,741526
35710,"2024-04-09 11:30:18",46813003,2813842
35714,"2024-04-08 16:21:52",49059234,1634447
36843,"2024-03-18 04:00:33",51905031,None
452,"2024-03-18 21:40:36",76391814,2660473
1837,"2024-03-23 06:18:33",95649488,2454190
911,"2024-03-26 08:47:22",72906,3298
35587,"2024-04-11 18:40:20",118839,11829
124,"2024-04-02 01:13:20",125073,11305
34923,"2024-04-14 18:00:07",154748,14333
34191,"2024-04-02 19:14:28",161678,16692
35113,"2024-04-10 13:11:56",175312,23231
35597,"2024-04-14 05:06:24",176225,19737
34178,"2024-04-03 17:42:44",207891,20950
1175,"2024-04-01 11:02:22",225259,20778
907,"2024-03-31 18:36:01",239583,32546
36390,"2024-04-14 14:46:43",252728,29857
881,"2024-04-01 11:13:55",252744,18956
975,"2024-03-30 14:31:53",263397,18974
34119,"2024-04-04 11:55:21",275673,38820
1297,"2024-03-30 17:04:48",277663,38890
35476,"2024-04-09 20:16:55",284215,12314
33996,"2024-04-02 15:58:19",296101,20561
853,"2024-03-21 12:00:41",302559,5939
33451,"2024-04-02 12:45:40",315243,46968
34126,"2024-04-02 19:11:51",372816,54946
34024,"2024-04-02 19:58:39",391367,36747
35463,"2024-04-08 13:17:48",397638,15204
321,"2024-03-02 13:17:41",426120,17039
36378,"2024-04-08 22:54:05",427536,25327
34077,"2024-04-04 14:06:08",430626,46340
35015,"2024-04-07 14:09:59",475489,31548
34790,"2024-04-02 18:07:02",524731,44108
870,"2024-03-25 22:31:12",535235,14699
1252,"2024-03-26 19:50:31",545424,37623
34892,"2024-04-12 08:45:55",573238,30108
33064,"2024-04-03 08:04:40",576208,55425
36381,"2024-04-04 16:40:28",588139,13799
149,"2024-04-01 09:00:05",610090,19404
1107,"2024-03-21 18:05:29",622775,24776
34504,"2024-03-27 14:50:07",660474,40695
1878,"2024-04-01 15:15:04",683094,89653
36059,"2024-04-14 13:35:34",690204,82147
35314,"2024-04-12 09:59:14",707713,51767
35006,"2024-04-08 06:19:14",744271,79138
35392,"2024-04-12 14:19:39",776120,79910
280,"2024-03-19 20:13:03",791905,68845
36312,"2024-04-09 19:46:29",859425,62635
36553,"2024-04-12 18:08:52",867619,111040
331,"2024-03-15 13:30:58",874866,56467
1415,"2024-04-01 16:08:53",923786,126874
1030,"2024-03-26 17:00:01",926021,82009
204,"2024-03-12 12:34:52",957974,54632
36318,"2024-04-07 14:58:57",980559,34603
35473,"2024-03-15 19:56:27",984590,31459
1187,"2024-03-28 14:13:48",986642,107342
1199,"2024-03-25 16:01:22",1039596,80707
35301,"2024-04-08 21:38:23",1051416,75384
35355,"2024-04-08 12:54:10",1067391,51100
35423,"2024-03-28 01:38:25",1071633,17999
35947,"2024-04-14 16:00:08",1077793,148555
1822,"2024-03-28 23:23:21",1094272,84364
848,"2024-03-19 12:18:44",1132446,43935
430,"2024-04-01 07:07:44",1141331,70418
36340,"2024-04-12 11:00:29",1143889,70649
1685,"2024-03-22 20:39:38",1168806,91246
441,"2024-03-26 05:36:55",1184825,84863
222,"2024-03-11 14:48:46",1200256,52095
36533,"2024-03-29 12:28:06",1282379,49917
33308,"2024-04-03 10:12:54",1331972,178858
1248,"2024-03-28 01:58:44",1377176,96567
1189,"2024-03-27 10:00:02",1385875,73939
36655,"2024-04-08 20:47:31",1404609,108310
36343,"2024-03-28 18:27:42",1417472,53445
1049,"2024-03-12 15:12:37",1425768,66414
35237,"2024-04-09 18:35:41",1592904,162956
480,"2024-03-28 20:56:11",1610696,157794
1494,"2024-03-28 15:58:17",1611141,162022
35320,"2024-04-07 08:43:09",1623744,93263
1152,"2024-03-19 06:53:04",1663201,84657
197,"2024-03-21 15:49:35",1678032,129542
969,"2024-03-24 02:32:00",1701958,52772
34835,"2024-04-02 14:30:44",1725114,104336
35764,"2024-04-12 12:24:10",1760550,144683
1184,"2024-03-25 03:09:29",1764332,72209
35257,"2024-04-09 17:51:41",1890098,133953
1310,"2024-03-11 10:10:00",1922836,85521
1296,"2024-03-06 16:37:42",1929737,147304
34384,"2024-04-01 14:10:43",1946224,210888
1748,"2024-04-02 11:00:05",1959239,143563
35783,"2024-04-12 12:52:00",1995251,199434
35996,"2024-04-08 12:25:42",2018677,82211
425,"2024-03-28 15:35:03",2034011,129495
447,"2024-03-26 16:34:12",2052310,257444
33275,"2024-04-02 13:49:57",2123732,199406
405,"2024-03-27 23:25:00",2175915,143402
1179,"2024-03-25 13:44:41",2275109,171813
35171,"2024-04-11 10:25:00",2281928,204527
36743,"2024-04-12 17:51:46",2285330,213472
34955,"2024-04-14 00:29:49",2302850,142224
35151,"2024-04-09 07:06:17",2383963,129661
35194,"2024-04-04 23:00:16",2397196,111147
36375,"2024-03-26 12:25:28",2447161,91737
35168,"2024-04-11 11:54:46",2465028,99070
36075,"2024-04-09 21:00:08",2495145,96271
976,"2024-03-19 17:46:58",2523242,88941
1131,"2024-03-20 22:55:40",2523330,97632
34834,"2024-03-30 07:25:10",2543166,114099
35404,"2024-03-25 10:43:12",2568542,103600
34099,"2024-03-26 03:31:16",2573552,163276
35179,"2024-04-11 03:53:00",2574501,281386
370,"2024-04-01 11:25:00",2657109,263931
1244,"2024-03-23 11:00:00",2665231,106888
462,"2024-03-29 11:56:10",2679770,None
183,"2024-03-26 18:47:00",2779494,63130
36514,"2024-03-26 18:26:59",2938383,166348
36577,"2024-04-07 08:13:01",2943877,259120
33778,"2024-03-17 13:09:53",3156452,11149
36841,"2024-04-06 04:45:01",3240871,319818
35867,"2024-04-09 13:25:00",3251151,133197
1755,"2024-03-28 00:51:08",3274838,184892
1896,"2024-03-27 21:51:57",3348520,228580
35421,"2024-03-30 14:06:53",3405523,223739
545,"2024-03-16 10:11:48",3463486,180278
1221,"2024-03-16 12:51:31",3560338,329627
35829,"2024-04-08 09:00:37",3637958,180357
36683,"2024-03-13 04:54:28",3783433,129228
35853,"2024-04-09 21:22:17",3906333,188839
925,"2024-03-26 08:49:01",3915830,262168
35974,"2024-04-09 21:24:55",3926506,205079
1791,"2024-03-26 16:16:08",4092301,189545
1869,"2024-03-27 15:05:51",4263409,253291
940,"2024-03-22 10:52:38",4316936,192791
36503,"2024-04-12 14:37:45",4333253,324652
35789,"2024-04-09 17:00:19",4457030,292904
36678,"2024-04-03 02:31:58",4565281,72110
35749,"2024-03-30 16:53:59",4625787,194536
35740,"2024-04-07 15:35:13",5080885,164770
414,"2024-03-20 11:16:55",5448744,386157
36044,"2024-04-04 22:39:29",5476385,406710
36789,"2024-04-08 20:47:36",5625216,344928
936,"2024-03-20 14:22:01",5672474,286702
35785,"2024-04-02 10:03:33",5765505,187877
1213,"2024-03-15 21:31:44",5807638,367729
35158,"2024-04-08 12:12:17",5904690,382077
1166,"2024-03-24 19:27:29",5909483,482527
1823,"2024-03-25 15:00:26",5948177,444792
1356,"2024-03-26 17:27:33",6218894,425795
36558,"2024-04-04 15:02:03",6679658,178347
387,"2024-03-28 14:32:25",6741527,369705
35142,"2024-04-11 17:25:00",7246302,478248
34266,"2024-03-19 12:52:45",7289124,456921
857,"2024-03-16 16:57:47",7344056,304290
1155,"2024-03-12 14:03:36",7650822,473315
1772,"2024-03-24 10:00:39",7744713,438009
35291,"2024-04-10 09:00:34",7962667,8987
1348,"2024-03-24 14:16:06",8065507,294908
1330,"2024-03-27 01:19:04",8154855,648162
942,"2024-03-17 19:20:44",8574073,391262
1617,"2024-03-19 11:16:48",9053852,471916
35349,"2024-03-26 17:36:55",9105252,149879
33825,"2024-03-12 16:00:17",9458834,303612
1195,"2024-03-22 12:00:21",9477607,371119
34034,"2024-03-25 05:03:11",9590390,136512
35837,"2024-04-04 10:00:44",11243387,575494
444,"2024-03-15 21:17:47",11691032,385646
734,"2024-03-18 07:00:47",11805819,475794
35395,"2024-03-18 20:50:26",11827226,436242
1733,"2024-03-27 14:24:54",11832275,463744
373,"2024-03-24 04:25:00",12703020,852313
36538,"2024-04-02 03:47:31",12842874,953267
35152,"2024-04-05 12:42:30",13067186,1058183
33134,"2024-03-19 17:04:14",13098092,675089
36651,"2024-04-01 11:00:11",13439064,1000403
33153,"2024-03-15 16:35:15",13721857,445605
722,"2024-03-24 13:59:29",17677526,670758
35723,"2024-04-07 10:30:31",20303289,1421469
1790,"2024-03-25 07:42:36",24592772,1059470
36696,"2024-04-02 06:05:44",30779143,1382506
35758,"2024-04-03 18:33:45",38797599,772978
1314,"2024-03-16 22:37:16",40043717,1261552
1749,"2024-03-26 13:04:00",55194720,2100329
1220,"2024-03-06 16:36:57",156481151,4756356
33024,"2024-04-04 12:00:37",466567,27717
36405,"2024-04-14 13:27:27",1912337,31573
36259,"2024-04-15 09:59:39",239243,2181
36159,"2024-04-15 07:14:01",701919,6356
35215,"2024-04-08 01:37:05",112946757,1642474
253,"2024-04-01 10:00:13",119152,17648
487,"2024-03-21 17:00:23",15973475,149246
36308,"2024-04-14 01:41:49",2090108,13497
33140,"2024-04-02 21:14:25",775817,3547
36436,"2024-04-14 04:32:01",284048,2430
35707,"2024-04-05 11:49:53",132749,5682
627,"2024-03-30 20:19:37",211769,880
36284,"2024-04-12 21:07:13",25061,200
36235,"2024-04-13 20:33:43",1242310,19228
36232,"2024-04-08 19:47:40",395111,3100
353,"2024-03-27 18:57:35",169181,17832
34584,"2024-04-03 23:53:15",78162,1378
631,"2024-03-28 19:05:27",48048,282
1020,"2024-04-01 16:24:09",220591,16203
138,"2024-04-01 06:00:07",2088310,180719
36135,"2024-04-14 22:10:42",32534,303
874,"2024-03-27 19:26:00",657306,4532
36233,"2024-04-13 22:33:34",546224,4116
36242,"2024-04-15 08:31:29",276889,2494
33260,"2024-04-03 22:00:49",25635,159
568,"2024-04-01 23:33:32",72388,720
1243,"2024-03-29 22:32:55",104473,1085
33174,"2024-04-04 16:04:12",36357,2254
56,"2024-03-20 08:45:20",58712303,215415
33146,"2024-04-01 20:15:30",57306,1115
629,"2024-04-01 17:57:28",159213,2326
35606,"2024-04-11 08:58:21",302658,7734
34632,"2024-04-04 19:02:00",749395,24241
34350,"2024-04-04 13:00:04",1632334,120556
32935,"2024-03-31 18:09:55",97905,1678
33120,"2024-04-02 18:41:33",108826,1547
65,"2024-03-22 12:06:39",1178987,18817
866,"2024-03-30 20:00:12",1227471,18631
34848,"2024-04-07 04:30:07",3724984,52869
614,"2024-03-26 19:38:51",1916586,14699
34858,"2024-04-05 02:15:28",722887,9294
34869,"2024-04-04 06:00:19",225909,2422
354,"2024-03-26 12:07:59",166581,9652
531,"2024-04-01 01:01:06",605108,41507
42,"2024-03-22 01:34:45",6319114,191176
35145,"2024-04-09 20:53:54",29828880,871580
510,"2024-03-28 10:00:00",3462051,13363
35658,"2024-04-12 12:35:57",159566,6574
36279,"2024-04-13 18:05:37",278533,2062
34854,"2024-04-05 02:15:29",732846,8318
34861,"2024-04-08 01:29:15",773415,12719
421,"2024-03-28 03:01:19",40984848,82721
682,"2024-03-28 18:16:05",858803,4651
34865,"2024-04-05 13:00:06",9031468,293783
63,"2024-03-23 06:00:19",11608020,8171
720,"2024-03-29 02:17:54",595273,4933
48,"2024-03-19 01:29:49",14954469,332241
32930,"2024-04-02 23:30:08",356652,15915
35162,"2024-04-11 09:00:00",4745994,168485
32938,"2024-04-03 05:00:08",3040555,298078
34868,"2024-04-11 06:01:39",318765,15649
34859,"2024-04-12 00:00:36",1450901,49275
40,"2024-03-28 23:38:04",2840513,180477
39,"2024-03-31 11:00:08",40605983,1635515
590,"2024-03-31 23:23:10",63200,435
32944,"2024-04-02 10:30:19",2190740,47011
842,"2024-03-31 17:23:28",2245050,52259
33677,"2024-04-01 15:52:18",2320857,131242
32943,"2024-04-04 11:00:01",3379495,438181
757,"2024-03-31 00:07:35",3755617,57961
36219,"2024-04-14 01:17:56",780159,7033
1263,"2024-03-22 10:00:00",5596264,35476
60,"2024-03-21 19:00:18",7631029,150479
36222,"2024-04-13 19:36:27",164124,1468
62,"2024-03-28 02:30:07",1430742,33001
57,"2024-03-22 00:00:08",7224845,437626
33157,"2024-04-01 15:36:21",59509,541
36489,"2024-04-07 18:24:25",171560,2290
33133,"2024-04-02 20:47:01",53665,1183
34850,"2024-04-11 18:00:08",6709935,299173
34866,"2024-04-10 00:30:15",5803082,126207
59,"2024-03-22 00:00:07",16659381,583786
35456,"2024-04-12 16:39:47",351168,17603
53,"2024-03-25 04:58:08",22713590,638691
50,"2024-03-25 15:00:07",6144221,580698
576,"2024-03-25 20:04:42",411257,3079
41,"2024-03-29 00:00:36",4803628,122253
34849,"2024-04-12 10:00:07",4179440,275322
34846,"2024-04-05 00:00:06",22454090,206052
262,"2024-04-01 13:00:11",67594,4289
64,"2024-04-01 07:30:09",1693822,13794
36161,"2024-04-13 18:19:12",189309,2024
648,"2024-03-23 21:30:04",3379293,22053
52,"2024-03-25 14:02:13",4777851,215004
32934,"2024-04-04 06:27:12",990890,38509
45,"2024-03-30 17:00:04",4588642,351318
33182,"2024-04-03 18:07:51",23557,194
36182,"2024-04-11 21:45:02",67727,1731
46,"2024-04-01 00:22:16",1543601,24117
43,"2024-03-27 12:00:06",5493244,232167
542,"2024-03-26 03:12:26",39627270,425903
33251,"2024-04-03 19:00:24",113161,9922
342,"2024-03-25 16:05:26",113303,7243
34873,"2024-04-08 01:41:30",1171286,57645
250,"2024-03-26 09:00:24",1061710,22186
55,"2024-03-29 00:00:13",2584508,92912
36273,"2024-04-14 12:12:45",365302,3451
34855,"2024-04-11 18:00:07",95648,3882
36174,"2024-04-13 19:13:17",152550,None
1710,"2024-03-29 13:04:59",1255765,20046
49,"2024-03-22 16:05:57",10380163,417150
681,"2024-04-01 19:00:24",108131,10274
34930,"2024-04-14 15:30:01",899605,57269
34860,"2024-04-02 06:15:05",1292064,6103
34845,"2024-04-10 07:30:07",15072931,959070
36209,"2024-04-13 17:53:23",439928,3857
67,"2024-03-28 06:00:42",662000,13812
34847,"2024-04-10 06:01:39",648333,12129
34862,"2024-04-04 18:30:07",6113350,171508
1231,"2024-03-14 08:00:00",1127566,1243
51,"2024-03-29 18:15:08",1974503,115056
47,"2024-04-01 04:58:06",22812164,740419
32948,"2024-04-03 18:00:06",25966,1432
675,"2024-03-28 18:21:25",1220814,5998
33557,"2024-04-03 14:49:52",65704,4549
32945,"2024-04-03 12:00:06",1540990,147913
61,"2024-03-27 10:03:02",2644836,231378
36152,"2024-04-14 08:12:27",778281,6858
34872,"2024-04-09 12:00:07",3017383,94603
35531,"2024-04-13 16:30:20",270393,18018
54,"2024-03-28 17:08:18",331457,12629
712,"2024-03-27 07:00:15",421728,1979
34874,"2024-04-04 12:00:07",4499045,132398
36297,"2024-04-14 00:33:57",5174980,120373
34867,"2024-04-13 12:19:06",1166308,71932
94,"2024-04-01 09:00:07",17554475,997869
44,"2024-03-22 00:00:12",12301941,355996
34198,"2024-04-01 17:45:32",571473,19782
201,"2024-04-01 13:52:48",677160,43743
622,"2024-04-01 12:25:02",21833,190
35613,"2024-04-12 16:50:53",186232,12650
58,"2024-03-29 00:00:01",5026757,924195
33605,"2024-04-04 12:44:04",41336,4448
36132,"2024-04-13 17:38:28",2152503,20627
34456,"2024-04-03 19:29:22",576493,6313
903,"2024-03-31 20:49:22",917298,13472
36277,"2024-04-11 19:18:16",410166,5085
34851,"2024-04-14 08:30:08",30209748,1302917
36293,"2024-04-14 11:00:43",118269,11064
36287,"2024-04-13 14:15:00",121296,4410
574,"2024-03-26 07:31:53",3827538,20951
594,"2024-03-24 20:28:17",3698077,30171
33232,"2024-04-02 21:51:00",625812,3777
151,"2024-04-01 09:00:08",6384231,273966
699,"2024-03-29 17:57:50",253464,2620
264,"2024-03-29 16:32:55",238642,12237
34448,"2024-04-04 18:24:02",75586,991
36486,"2024-04-14 01:19:39",230350,7212
741,"2024-03-31 14:19:31",75589,588
68,"2024-03-24 05:11:28",1499033,8319
36305,"2024-04-14 13:41:26",98968,790
33181,"2024-04-03 05:45:01",429995,17576
36341,"2024-04-14 21:38:44",53811,551
625,"2024-03-28 19:37:12",275425,15596
36292,"2024-04-11 15:30:35",346406,13304
32936,"2024-04-03 20:00:30",8532087,1204870
327,"2024-03-28 10:11:47",83140,5466
693,"2024-04-02 09:15:04",166066,6576
33243,"2024-04-02 22:22:18",255838,2171
33537,"2024-04-04 13:31:09",34412,1636
630,"2024-04-02 14:00:12",43420,1425
287,"2024-03-29 18:42:25",68379,2602
35690,"2024-04-14 16:02:59",121725,2681
33540,"2024-04-03 14:11:29",90635,4501
33246,"2024-04-02 16:54:49",1151295,37669
33127,"2024-04-04 06:45:00",265026,4483
33237,"2024-04-04 11:23:08",136674,2864
647,"2024-03-27 19:43:49",560064,11202
979,"2024-04-01 11:00:44",473413,45861
33205,"2024-04-02 13:00:29",322408,4604
36275,"2024-04-14 00:20:04",525307,4682
674,"2024-03-27 07:43:34",34846,257
570,"2024-04-01 15:06:42",70878,None
35657,"2024-04-12 09:07:31",49174,1944
36216,"2024-04-15 14:00:19",49261,1576
33227,"2024-04-03 08:53:12",184557,1124
581,"2024-03-29 20:27:55",341506,1312
819,"2024-03-26 19:22:02",11078643,132073
33618,"2024-03-29 12:22:49",73271,4878
125,"2024-04-02 04:02:23",408614,29938
66,"2024-03-29 22:15:03",412180,35698
683,"2024-04-02 10:20:08",43653,398
584,"2024-03-26 08:05:26",3328391,68248
35607,"2024-04-11 11:00:04",137132,7512
719,"2024-03-23 08:56:36",743822,11318
35675,"2024-04-14 09:46:25",97617,6943
33527,"2024-04-02 16:29:16",131539,9269
715,"2024-04-01 20:30:04",89220,11639
608,"2024-03-29 20:00:33",1012515,28634
23,"2024-03-28 13:56:59",70936,4657
33517,"2024-04-04 07:16:52",137951,8333
36178,"2024-04-08 05:07:37",1767164,55095
1645,"2024-03-23 11:59:59",31553903,1354288
36451,"2024-04-14 05:05:10",285792,7956
243,"2024-04-02 11:00:46",70901,5164
33236,"2024-04-02 19:15:01",713489,7584
35624,"2024-04-14 12:08:36",89183,3992
33233,"2024-04-03 09:12:14",94164,1155
36166,"2024-04-14 00:48:21",279526,1958
34493,"2024-04-04 03:26:57",224684,3824
36373,"2024-04-13 23:13:01",1509953,36773
33566,"2024-04-02 15:56:57",60849,2417
586,"2024-03-28 19:15:30",1017517,15250
36158,"2024-04-08 15:32:09",1492646,17517
224,"2024-03-26 14:06:36",681309,25271
34915,"2024-04-14 13:15:00",751551,60484
323,"2024-03-29 08:00:13",86550,2368
887,"2024-03-31 14:59:36",846126,8200
36288,"2024-04-14 11:55:00",196837,11164
296,"2024-03-23 08:40:00",989767,65904
36229,"2024-04-10 16:00:15",325357,16085
33188,"2024-04-03 06:20:47",264480,8946
